date,type,volume,position_id,price,commission,swap,profit,fee,symbol
2023-09-28,1,0.04,627846235,182.138,-0.11,0.0,3.3,0.0,GBPJPY
2023-09-28,1,0.01,627834170,182.131,-0.03,0.0,0.52,0.0,GBPJPY
2023-09-28,1,0.01,627831313,182.132,-0.03,0.0,0.35,0.0,GBPJPY
2023-09-28,1,0.01,627850606,182.135,-0.03,0.0,0.75,0.0,GBPJPY
2023-09-28,1,0.01,627839839,182.128,-0.03,0.0,0.7,0.0,GBPJPY
2023-09-28,1,0.02,627850606,182.132,-0.06,0.0,1.46,0.0,GBPJPY
2023-09-28,1,0.02,627846235,182.127,-0.06,0.0,1.51,0.0,GBPJPY
2023-09-28,1,0.04,627850606,182.127,-0.11,0.0,2.79,0.0,GBPJPY
2023-09-28,1,0.01,627831313,182.138,-0.03,0.0,0.39,0.0,GBPJPY
2023-09-28,1,0.01,627834170,182.138,-0.03,0.0,0.56,0.0,GBPJPY
2023-09-28,1,0.01,627839839,182.138,-0.03,0.0,0.77,0.0,GBPJPY
2023-09-27,1,0.01,627580578,1893.63,-0.03,0.0,-3.36,0.0,XAUUSD
2023-09-27,1,0.03,627567479,1896.96,-0.08,0.0,-5.53,0.0,XAUUSD
2023-09-27,1,0.03,627567622,1897.04,-0.08,0.0,-4.12,0.0,XAUUSD
2023-09-27,0,0.03,627572045,1897.13,-0.08,0.0,0.0,0.0,XAUUSD
2023-09-27,0,0.02,627573055,1896.71,-0.06,0.0,0.0,0.0,XAUUSD
2023-09-27,1,0.03,627572045,1896.98,-0.08,0.0,-0.43,0.0,XAUUSD
2023-09-27,1,0.02,627573055,1896.98,-0.06,0.0,0.51,0.0,XAUUSD
2023-09-27,1,0.03,627576891,1895.97,-0.08,0.0,0.0,0.0,XAUUSD
2023-09-27,0,0.03,627576891,1896.96,-0.08,0.0,-2.81,0.0,XAUUSD
2023-09-27,0,0.03,627580578,1897.18,-0.08,0.0,0.0,0.0,XAUUSD
2023-09-27,0,0.03,627567622,1898.49,-0.08,0.0,0.0,0.0,XAUUSD
2023-09-27,1,0.01,627580578,1893.52,-0.03,0.0,-3.4699999999999998,0.0,XAUUSD
2023-09-27,1,0.01,627580578,1889.4,-0.03,0.0,-7.39,0.0,XAUUSD
2023-09-27,1,0.01,627628624,1889.48,-0.03,0.0,0.0,0.0,XAUUSD
2023-09-27,0,0.01,627628624,1887.03,-0.03,0.0,2.33,0.0,XAUUSD
2023-09-27,0,0.01,627650043,1887.0,-0.03,0.0,0.0,0.0,XAUUSD
2023-09-27,1,0.01,627650043,1884.56,-0.03,0.0,-2.32,0.0,XAUUSD
2023-09-27,0,0.01,627657929,181.355,-0.03,0.0,0.0,0.0,GBPJPY
2023-09-27,1,0.01,627657929,181.42,-0.03,0.0,0.41,0.0,GBPJPY
2023-09-27,0,0.01,627672659,1882.04,-0.03,0.0,0.0,0.0,XAUUSD
2023-09-27,1,0.01,627672659,1879.8,-0.03,0.0,-2.13,0.0,XAUUSD
2023-09-27,0,0.03,627567479,1898.91,-0.08,0.0,0.0,0.0,XAUUSD
